# BUSCO version is: 5.2.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
336615at7742	Complete	KN466155.1	610287	612380	+	426.2	227	https://www.orthodb.org/v10?query=336615at7742	Mitochondrial ribosomal protein L2
336619at7742	Complete	KN463415.1	419889	424938	+	348.7	197	https://www.orthodb.org/v10?query=336619at7742	ETS homologous factor
336679at7742	Complete	KN461443.1	396630	399267	-	463.3	322	https://www.orthodb.org/v10?query=336679at7742	olfactomedin-like protein 1
336752at7742	Complete	KN465604.1	284032	287162	-	246.7	175	https://www.orthodb.org/v10?query=336752at7742	thymidylate kinase
336764at7742	Complete	KN468313.1	289197	290874	+	314.7	160	https://www.orthodb.org/v10?query=336764at7742	Thymocyte nuclear protein 1
336790at7742	Fragmented	KN465939.1	489558	491211	-	163.7	144	https://www.orthodb.org/v10?query=336790at7742	kinetochore protein Spc25
337000at7742	Complete	KN463069.1	69088	74106	-	436.0	217	https://www.orthodb.org/v10?query=337000at7742	transmembrane protein 165
337042at7742	Complete	KN462133.1	1476411	1478324	-	226.7	186	https://www.orthodb.org/v10?query=337042at7742	tumor necrosis factor ligand superfamily member 13B
337045at7742	Fragmented	KN464281.1	927097	928679	+	602.8	279	https://www.orthodb.org/v10?query=337045at7742	splicing factor 3B subunit 4
337175at7742	Complete	KN464664.1	984998	1028277	-	600.7	317	https://www.orthodb.org/v10?query=337175at7742	protein TSSC1
337325at7742	Complete	KN464665.1	208259	211301	+	141.5	159	https://www.orthodb.org/v10?query=337325at7742	embigin
337511at7742	Complete	KN463066.1	6131	7042	-	254.0	180	https://www.orthodb.org/v10?query=337511at7742	MORN repeat-containing protein 3
337603at7742	Complete	KN461653.1	182038	182790	+	407.5	199	https://www.orthodb.org/v10?query=337603at7742	mediator of RNA polymerase II transcription subunit 7
337686at7742	Complete	KN462394.1	2141	10910	-	367.5	209	https://www.orthodb.org/v10?query=337686at7742	Mitochondrial ribosomal protein L19
337697at7742	Complete	KN465755.1	97090	102069	-	145.0	152	https://www.orthodb.org/v10?query=337697at7742	borealin
337736at7742	Complete	KN461665.1	69041	73379	+	368.9	231	https://www.orthodb.org/v10?query=337736at7742	protein YIPF1
337917at7742	Complete	KN464281.1	77655	78678	-	418.0	198	https://www.orthodb.org/v10?query=337917at7742	Chromosome 6 open reading frame 62
337981at7742	Complete	KN466546.1	316704	320712	+	240.1	195	https://www.orthodb.org/v10?query=337981at7742	endoplasmic reticulum resident protein 27
338050at7742	Complete	KN464612.1	227043	230286	+	461.1	239	https://www.orthodb.org/v10?query=338050at7742	39S ribosomal protein L45, mitochondrial
338075at7742	Complete	KN460469.1	167595	170675	+	123.1	132	https://www.orthodb.org/v10?query=338075at7742	HCLS1-associated protein X-1
338146at7742	Complete	KN464281.1	306410	320588	-	294.3	297	https://www.orthodb.org/v10?query=338146at7742	phosphoprotein associated with glycosphingolipid-enriched microdomains 1
338746at7742	Complete	KN461453.1	176024	182266	+	482.6	234	https://www.orthodb.org/v10?query=338746at7742	DNA-directed RNA polymerase II subunit RPB3
338803at7742	Complete	KN467778.1	134984	144963	+	542.7	289	https://www.orthodb.org/v10?query=338803at7742	syntaxin-16 isoform X1
339111at7742	Complete	KN463965.1	994587	995712	-	364.8	218	https://www.orthodb.org/v10?query=339111at7742	Mitochondrial ribosomal protein L28
339203at7742	Complete	KN467778.1	609024	619905	-	372.0	208	https://www.orthodb.org/v10?query=339203at7742	tRNA (guanine-N(7)-)-methyltransferase
339259at7742	Complete	KN467450.1	44165	49788	+	397.8	263	https://www.orthodb.org/v10?query=339259at7742	Short chain dehydrogenase/reductase family 39U member 1
339398at7742	Complete	KN462905.1	45686	48229	+	272.7	165	https://www.orthodb.org/v10?query=339398at7742	N-acetyltransferase 9
339693at7742	Complete	KN462106.1	60917	66888	-	246.6	210	https://www.orthodb.org/v10?query=339693at7742	AP-1 complex-associated regulatory protein
339768at7742	Complete	KN463708.1	330075	332831	+	269.3	220	https://www.orthodb.org/v10?query=339768at7742	INO80 complex subunit B
339849at7742	Complete	KN460673.1	109216	134322	+	361.0	183	https://www.orthodb.org/v10?query=339849at7742	RAB28, member RAS oncogene family
339885at7742	Complete	KN464176.1	201416	204718	-	424.6	282	https://www.orthodb.org/v10?query=339885at7742	solute carrier family 25 member 43
339893at7742	Complete	KN463853.1	20253	24862	+	405.2	235	https://www.orthodb.org/v10?query=339893at7742	leucine-rich repeat-containing protein 57
340002at7742	Complete	KN468037.1	80747	81923	-	249.0	205	https://www.orthodb.org/v10?query=340002at7742	ribosomal RNA-processing protein 7 homolog A
340020at7742	Complete	KN462956.1	57817	67821	-	310.1	204	https://www.orthodb.org/v10?query=340020at7742	regulator of microtubule dynamics protein 1
340073at7742	Complete	KN467362.1	663615	664655	+	387.4	256	https://www.orthodb.org/v10?query=340073at7742	ribosome biogenesis regulatory protein homolog
340499at7742	Missing
340508at7742	Complete	KN465629.1	209355	211654	+	379.7	306	https://www.orthodb.org/v10?query=340508at7742	transcription factor IIIB 50 kDa subunit
340519at7742	Complete	KN462158.1	57917	63352	-	207.2	185	https://www.orthodb.org/v10?query=340519at7742	migration and invasion-inhibitory protein
340971at7742	Complete	KN460357.1	884054	885762	+	467.0	285	https://www.orthodb.org/v10?query=340971at7742	malonyl-CoA-acyl carrier protein transacylase, mitochondrial
341080at7742	Complete	KN461148.1	224037	231823	+	305.4	205	https://www.orthodb.org/v10?query=341080at7742	Dolichyl-phosphate mannosyltransferase subunit 1, catalytic
341187at7742	Complete	KN464632.1	104432	107553	+	398.0	216	https://www.orthodb.org/v10?query=341187at7742	Mitochondrial ribosomal protein L4
341195at7742	Complete	KN465823.1	881083	881916	-	397.9	237	https://www.orthodb.org/v10?query=341195at7742	SET domain-containing protein 9
341385at7742	Fragmented	KN462121.1	14356	18892	+	115.4	106	https://www.orthodb.org/v10?query=341385at7742	Tumor protein p53 inducible nuclear protein 1
342096at7742	Complete	KN463699.1	9723	11213	+	378.7	192	https://www.orthodb.org/v10?query=342096at7742	trafficking protein particle complex subunit 4
342192at7742	Complete	KN466465.1	451842	454513	-	526.7	318	https://www.orthodb.org/v10?query=342192at7742	Zinc binding alcohol dehydrogenase domain containing 2
342286at7742	Complete	KN466556.1	77080	78090	+	453.0	279	https://www.orthodb.org/v10?query=342286at7742	N-arachidonyl glycine receptor
342301at7742	Complete	KN460669.1	111264	112939	+	196.4	261	https://www.orthodb.org/v10?query=342301at7742	coiled-coil domain-containing protein 89
342319at7742	Fragmented	KN465169.1	8904	9780	+	98.8	79	https://www.orthodb.org/v10?query=342319at7742	aprataxin and PNK-like factor
342620at7742	Complete	KN462368.1	146989	153097	-	430.7	245	https://www.orthodb.org/v10?query=342620at7742	Mitochondrial ribosomal protein S35
342641at7742	Complete	KN468349.1	85049	87843	-	351.2	229	https://www.orthodb.org/v10?query=342641at7742	putative hydroxypyruvate isomerase
342923at7742	Complete	KN462170.1	412952	414662	+	379.5	206	https://www.orthodb.org/v10?query=342923at7742	Survival motor neuron domain containing 1
342980at7742	Complete	KN462576.1	906835	914608	-	346.7	219	https://www.orthodb.org/v10?query=342980at7742	protein FRG1
343013at7742	Complete	KN463569.1	642084	648905	+	317.3	200	https://www.orthodb.org/v10?query=343013at7742	TIP41-like protein
343085at7742	Complete	KN463440.1	2980	25982	-	375.9	239	https://www.orthodb.org/v10?query=343085at7742	protein IMPACT
343091at7742	Complete	JACL01039918.1	7597	8611	+	391.6	236	https://www.orthodb.org/v10?query=343091at7742	complement C1q tumor necrosis factor-related protein 7
343235at7742	Complete	KN468728.1	90866	94103	+	351.3	198	https://www.orthodb.org/v10?query=343235at7742	RING finger protein 141
343489at7742	Complete	KN462367.1	1643298	1645234	+	480.3	265	https://www.orthodb.org/v10?query=343489at7742	Heterogeneous nuclear ribonucleoprotein D
343527at7742	Complete	KN462990.1	9874	19065	-	204.4	285	https://www.orthodb.org/v10?query=343527at7742	chromogranin-A
343725at7742	Complete	KN467144.1	377131	382003	+	186.6	146	https://www.orthodb.org/v10?query=343725at7742	transmembrane protein 72
343795at7742	Complete	KN461928.1	165308	166749	+	298.5	215	https://www.orthodb.org/v10?query=343795at7742	Rhomboid domain containing 1
343966at7742	Complete	KN462250.1	467564	468383	-	172.5	116	https://www.orthodb.org/v10?query=343966at7742	NPC intracellular cholesterol transporter 2
344060at7742	Complete	KN461928.1	248679	249959	+	430.0	227	https://www.orthodb.org/v10?query=344060at7742	ribosome maturation protein SBDS
344151at7742	Complete	KN463467.1	306786	308471	+	409.6	232	https://www.orthodb.org/v10?query=344151at7742	valacyclovir hydrolase
344416at7742	Complete	KN468444.1	49723	50893	-	355.1	203	https://www.orthodb.org/v10?query=344416at7742	Mitochondrial ribosomal protein L16
344436at7742	Complete	KN462367.1	2341102	2342592	-	245.4	201	https://www.orthodb.org/v10?query=344436at7742	zinc finger CCHC domain-containing protein 9
344785at7742	Complete	KN461485.1	90290	93554	+	316.3	176	https://www.orthodb.org/v10?query=344785at7742	motile sperm domain-containing protein 1
344798at7742	Complete	KN466313.1	287884	302603	-	333.4	210	https://www.orthodb.org/v10?query=344798at7742	bridging integrator 3
344884at7742	Complete	KN462994.1	8111	12965	-	373.8	211	https://www.orthodb.org/v10?query=344884at7742	pre-mRNA-splicing factor ISY1 homolog
344933at7742	Complete	KN467499.1	440185	444941	+	467.8	239	https://www.orthodb.org/v10?query=344933at7742	sin3 histone deacetylase corepressor complex component SDS3
345012at7742	Complete	KN463091.1	72475	76169	+	215.8	578	https://www.orthodb.org/v10?query=345012at7742	Chromosome 17 open reading frame 80
345264at7742	Complete	KN462194.1	106294	111041	+	368.5	216	https://www.orthodb.org/v10?query=345264at7742	protein unc-50 homolog
345549at7742	Complete	KN462278.1	30203	33193	+	409.6	321	https://www.orthodb.org/v10?query=345549at7742	Zinc finger FYVE-type containing 27
345556at7742	Complete	KN462354.1	149951	152340	+	145.6	107	https://www.orthodb.org/v10?query=345556at7742	Thymidine kinase
345592at7742	Complete	KN461357.1	601680	604925	-	351.6	195	https://www.orthodb.org/v10?query=345592at7742	protein ARV1
345605at7742	Complete	KN462133.1	707994	709548	+	333.3	198	https://www.orthodb.org/v10?query=345605at7742	MIT domain-containing protein 1
345746at7742	Complete	KN462273.1	38834	45104	+	449.1	269	https://www.orthodb.org/v10?query=345746at7742	protein FAM199X
345950at7742	Complete	KN460356.1	1500461	1501880	-	344.6	179	https://www.orthodb.org/v10?query=345950at7742	Proteasome subunit beta type
346365at7742	Complete	KN465676.1	171628	172939	-	237.4	186	https://www.orthodb.org/v10?query=346365at7742	type I iodothyronine deiodinase
346436at7742	Missing
346443at7742	Complete	KN463893.1	332	3237	+	390.5	217	https://www.orthodb.org/v10?query=346443at7742	mediator of RNA polymerase II transcription subunit 8
346605at7742	Complete	KN467232.1	219498	223803	-	159.4	124	https://www.orthodb.org/v10?query=346605at7742	ectodysplasin-A receptor-associated adapter protein
346606at7742	Complete	KN464928.1	99535	100843	+	294.6	154	https://www.orthodb.org/v10?query=346606at7742	HD domain-containing protein 2
346924at7742	Complete	KN462425.1	721514	724321	+	343.9	179	https://www.orthodb.org/v10?query=346924at7742	toll-interacting protein
347249at7742	Complete	KN462881.1	179929	188081	+	237.6	177	https://www.orthodb.org/v10?query=347249at7742	IQ domain-containing protein E
347416at7742	Complete	KN466738.1	212358	214985	+	257.7	172	https://www.orthodb.org/v10?query=347416at7742	ADP-sugar pyrophosphatase
347924at7742	Complete	KN464176.1	701739	702724	-	98.9	188	https://www.orthodb.org/v10?query=347924at7742	CD40 ligand
347954at7742	Complete	KN463867.1	111352	130041	-	359.1	225	https://www.orthodb.org/v10?query=347954at7742	acyl-CoA-binding domain-containing protein 6
347981at7742	Complete	KN462120.1	242727	250645	-	388.3	320	https://www.orthodb.org/v10?query=347981at7742	leucine-rich repeat-containing protein 56
348185at7742	Missing
348500at7742	Complete	KN467715.1	272468	274401	+	299.4	273	https://www.orthodb.org/v10?query=348500at7742	testis-expressed sequence 9 protein
348560at7742	Complete	KN462921.1	12073	13460	-	264.8	181	https://www.orthodb.org/v10?query=348560at7742	nucleoside diphosphate kinase homolog 5
348744at7742	Complete	KN465639.1	49904	51594	+	295.7	207	https://www.orthodb.org/v10?query=348744at7742	translational activator of cytochrome c oxidase 1
349204at7742	Complete	KN462100.1	29	2563	+	283.1	219	https://www.orthodb.org/v10?query=349204at7742	leucine-rich repeat-containing protein 59
349261at7742	Complete	KN460357.1	1752874	1760172	+	294.5	219	https://www.orthodb.org/v10?query=349261at7742	small RNA 2'-O-methyltransferase
349414at7742	Complete	KN460706.1	32628	33449	+	352.7	182	https://www.orthodb.org/v10?query=349414at7742	transmembrane protein 127
349482at7742	Complete	KN460855.1	188372	198357	+	308.4	186	https://www.orthodb.org/v10?query=349482at7742	Mitochondrial ribosome recycling factor
349595at7742	Complete	KN464474.1	1768140	1769810	-	282.6	249	https://www.orthodb.org/v10?query=349595at7742	surfeit locus protein 6
349840at7742	Complete	KN464463.1	72545	77608	+	295.4	285	https://www.orthodb.org/v10?query=349840at7742	protein FAM185A
349858at7742	Complete	KN466799.1	217432	221159	-	304.4	203	https://www.orthodb.org/v10?query=349858at7742	exosome complex component RRP40
350211at7742	Fragmented	KN467366.1	182	1162	+	126.3	86	https://www.orthodb.org/v10?query=350211at7742	protein KTI12 homolog
350246at7742	Complete	KN467715.1	274724	277486	-	438.9	431	https://www.orthodb.org/v10?query=350246at7742	meiosis-specific nuclear structural protein 1
350289at7742	Complete	KN463115.1	343607	345072	+	262.2	211	https://www.orthodb.org/v10?query=350289at7742	HAUS augmin-like complex subunit 1
350839at7742	Complete	KN461012.1	86509	87484	-	215.0	133	https://www.orthodb.org/v10?query=350839at7742	apoptogenic protein 1, mitochondrial
350970at7742	Complete	KN467859.1	216671	220316	-	285.9	183	https://www.orthodb.org/v10?query=350970at7742	protein YIPF6
351113at7742	Complete	KN467006.1	482183	484179	-	256.5	211	https://www.orthodb.org/v10?query=351113at7742	G patch domain-containing protein 11
351213at7742	Complete	KN461163.1	1525957	1532175	+	561.7	348	https://www.orthodb.org/v10?query=351213at7742	translocation protein SEC62
351419at7742	Complete	KN468631.1	628068	629110	+	146.8	200	https://www.orthodb.org/v10?query=351419at7742	thyrotropin releasing hormone
351522at7742	Complete	KN463069.1	75207	76762	-	313.5	240	https://www.orthodb.org/v10?query=351522at7742	Steroid 5 alpha-reductase 3
351544at7742	Complete	KN463419.1	46384	51336	+	93.1	171	https://www.orthodb.org/v10?query=351544at7742	uncharacterized protein C14orf80 homolog
352153at7742	Complete	KN464567.1	532970	551925	-	247.8	181	https://www.orthodb.org/v10?query=352153at7742	uridine diphosphate glucose pyrophosphatase
352195at7742	Complete	KN464676.1	40481	42317	-	390.8	222	https://www.orthodb.org/v10?query=352195at7742	ATP synthase mitochondrial F1 complex assembly factor 2
352256at7742	Complete	KN462468.1	441135	442962	-	326.6	228	https://www.orthodb.org/v10?query=352256at7742	tubulin polyglutamylase complex subunit 1
352334at7742	Complete	KN464785.1	33449	38821	+	374.4	289	https://www.orthodb.org/v10?query=352334at7742	G kinase-anchoring protein 1
352529at7742	Complete	KN468178.1	619072	620754	+	267.5	196	https://www.orthodb.org/v10?query=352529at7742	dephospho-CoA kinase domain-containing protein
352847at7742	Complete	KN466391.1	616399	617238	-	290.1	174	https://www.orthodb.org/v10?query=352847at7742	RAB30, member RAS oncogene family
353232at7742	Complete	KN465985.1	437814	438543	+	393.5	196	https://www.orthodb.org/v10?query=353232at7742	autophagy-related protein 101
353318at7742	Complete	KN462837.1	335242	342225	-	250.2	169	https://www.orthodb.org/v10?query=353318at7742	sarcospan
353461at7742	Complete	KN462367.1	2925125	2926345	+	375.3	230	https://www.orthodb.org/v10?query=353461at7742	nuclear apoptosis-inducing factor 1
353474at7742	Complete	KN464165.1	11558	17515	+	383.1	234	https://www.orthodb.org/v10?query=353474at7742	ubiquitin-conjugating enzyme E2 J1
353522at7742	Complete	KN460356.1	1659171	1661189	+	442.0	299	https://www.orthodb.org/v10?query=353522at7742	dimethyladenosine transferase 2, mitochondrial
353601at7742	Complete	KN460977.1	237437	239523	+	303.8	177	https://www.orthodb.org/v10?query=353601at7742	peroxisomal membrane protein 4
354226at7742	Complete	KN465985.1	377394	391247	-	383.5	231	https://www.orthodb.org/v10?query=354226at7742	Chromosome 21 open reading frame 91
354251at7742	Complete	KN463917.1	64414	68209	+	110.0	196	https://www.orthodb.org/v10?query=354251at7742	POU domain class 2-associating factor 1
354349at7742	Complete	KN463836.1	8690	9883	-	161.6	172	https://www.orthodb.org/v10?query=354349at7742	transmembrane 4 L6 family member 19
354526at7742	Complete	KN465115.1	231481	232917	+	347.8	182	https://www.orthodb.org/v10?query=354526at7742	RNA-binding protein PNO1
354827at7742	Complete	KN460706.1	582505	584155	+	388.7	200	https://www.orthodb.org/v10?query=354827at7742	DNA replication complex GINS protein SLD5
355312at7742	Complete	KN461950.1	35195	37466	+	271.5	185	https://www.orthodb.org/v10?query=355312at7742	myb/SANT-like DNA-binding domain-containing protein 1
355364at7742	Complete	KN465565.1	435791	438058	+	274.5	242	https://www.orthodb.org/v10?query=355364at7742	inhibin alpha chain
355430at7742	Complete	KN460855.1	178825	186341	-	279.4	156	https://www.orthodb.org/v10?query=355430at7742	RNA binding motif protein 18
355478at7742	Complete	KN467604.1	132532	133837	+	278.3	165	https://www.orthodb.org/v10?query=355478at7742	Inosine triphosphate pyrophosphatase
355988at7742	Complete	KN462250.1	443537	444806	+	301.4	200	https://www.orthodb.org/v10?query=355988at7742	Glutathione S-transferase zeta 1
356030at7742	Complete	KN461294.1	376918	378922	-	258.9	194	https://www.orthodb.org/v10?query=356030at7742	NSE2/MMS21 homolog, SMC5-SMC6 complex SUMO ligase
356132at7742	Complete	KN464853.1	4624	5511	-	321.9	242	https://www.orthodb.org/v10?query=356132at7742	transcription elongation factor A N-terminal and central domain-containing protein
356646at7742	Complete	KN461174.1	133600	139338	-	318.4	163	https://www.orthodb.org/v10?query=356646at7742	protein RER1
356688at7742	Complete	KN468486.1	42687	47664	-	183.5	150	https://www.orthodb.org/v10?query=356688at7742	Protein tyrosine phosphatase, mitochondrial 1
356826at7742	Complete	KN463815.1	110563	112721	+	289.2	193	https://www.orthodb.org/v10?query=356826at7742	Vesicle transport through interaction with t-SNAREs 1B
356998at7742	Complete	KN467987.1	121534	125588	-	301.7	204	https://www.orthodb.org/v10?query=356998at7742	Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial
357059at7742	Complete	KN464664.1	495392	498303	+	405.4	247	https://www.orthodb.org/v10?query=357059at7742	fos-related antigen 2
357094at7742	Missing
357298at7742	Complete	KN464549.1	225535	227275	+	310.3	215	https://www.orthodb.org/v10?query=357298at7742	synaptosomal-associated protein 29
357329at7742	Complete	KN464511.1	85198	86560	-	356.4	194	https://www.orthodb.org/v10?query=357329at7742	ras-related protein Rab-23
357356at7742	Complete	KN462754.1	40268	45542	+	236.0	152	https://www.orthodb.org/v10?query=357356at7742	radial spoke head 1 homolog
357435at7742	Complete	KN468702.1	36489	39012	+	299.5	165	https://www.orthodb.org/v10?query=357435at7742	GINS complex subunit 1 
357819at7742	Fragmented	KN463293.1	27779	34656	-	378.9	217	https://www.orthodb.org/v10?query=357819at7742	cell growth-regulating nucleolar protein
357862at7742	Complete	KN462945.1	528377	529888	+	314.5	187	https://www.orthodb.org/v10?query=357862at7742	Mitochondrial inner membrane protease ATP23
357871at7742	Complete	KN460935.1	179314	179898	-	290.5	163	https://www.orthodb.org/v10?query=357871at7742	rho-related GTP-binding protein RhoH
358171at7742	Complete	KN462915.1	16014	45425	-	506.9	422	https://www.orthodb.org/v10?query=358171at7742	SH3 domain-binding protein 2
358181at7742	Fragmented	KN462165.1	43999	45302	-	202.3	220	https://www.orthodb.org/v10?query=358181at7742	E3 ubiquitin-protein ligase RNF169
358209at7742	Complete	KN465377.1	3686	11159	+	267.3	133	https://www.orthodb.org/v10?query=358209at7742	programmed cell death protein 6
358276at7742	Complete	KN461984.1	51017	54495	-	270.3	136	https://www.orthodb.org/v10?query=358276at7742	Phosphopantothenoylcysteine decarboxylase
358553at7742	Complete	KN460358.1	149529	152377	+	417.1	216	https://www.orthodb.org/v10?query=358553at7742	vacuolar-sorting protein SNF8
358562at7742	Complete	KN464582.1	378	6705	+	401.0	215	https://www.orthodb.org/v10?query=358562at7742	mediator of RNA polymerase II transcription subunit 4
358727at7742	Complete	KN462192.1	1224	2467	+	351.7	179	https://www.orthodb.org/v10?query=358727at7742	mediator of RNA polymerase II transcription subunit 18
358777at7742	Complete	KN468314.1	451298	452712	-	195.9	168	https://www.orthodb.org/v10?query=358777at7742	yae1 domain-containing protein 1
358920at7742	Complete	KN465457.1	71835	77014	-	295.2	181	https://www.orthodb.org/v10?query=358920at7742	tRNA-yW synthesizing protein 3 homolog
359032at7742	Complete	KN461384.1	61779	64258	-	271.0	160	https://www.orthodb.org/v10?query=359032at7742	transmembrane protein 70, mitochondrial
359184at7742	Complete	KN466313.1	183335	184978	-	433.7	244	https://www.orthodb.org/v10?query=359184at7742	uncharacterized protein C9orf78 homolog
359192at7742	Complete	KN465823.1	649159	651459	+	235.3	181	https://www.orthodb.org/v10?query=359192at7742	regulator of G-protein signaling 18
359273at7742	Complete	KN466831.1	147343	149043	-	233.7	168	https://www.orthodb.org/v10?query=359273at7742	methylmalonic aciduria and homocystinuria type C protein
359289at7742	Complete	KN464281.1	851797	854322	-	306.3	206	https://www.orthodb.org/v10?query=359289at7742	Proteasome assembly chaperone 2
359330at7742	Complete	KN467883.1	38872	48373	-	443.2	243	https://www.orthodb.org/v10?query=359330at7742	transcription initiation factor IIE subunit beta
359541at7742	Complete	KN462697.1	643529	644908	-	148.9	128	https://www.orthodb.org/v10?query=359541at7742	Chromosome 22 open reading frame 23
359556at7742	Complete	KN462697.1	500214	502581	-	303.7	159	https://www.orthodb.org/v10?query=359556at7742	5-demethoxyubiquinone hydroxylase, mitochondrial
359566at7742	Complete	KN462273.1	30528	36709	-	201.9	165	https://www.orthodb.org/v10?query=359566at7742	COMM domain-containing protein 5
359693at7742	Complete	KN461399.1	586670	589696	-	409.3	245	https://www.orthodb.org/v10?query=359693at7742	probable G-protein coupled receptor 157
359738at7742	Complete	KN462321.1	893182	895090	-	207.9	119	https://www.orthodb.org/v10?query=359738at7742	tRNA-specific adenosine deaminase 2
359813at7742	Complete	KN461925.1	95000	100871	-	323.8	174	https://www.orthodb.org/v10?query=359813at7742	mitotic spindle assembly checkpoint protein MAD2A
360372at7742	Complete	KN462830.1	19412	30343	+	428.5	283	https://www.orthodb.org/v10?query=360372at7742	protein FAM134A
360409at7742	Complete	KN462242.1	8644	12385	+	402.5	196	https://www.orthodb.org/v10?query=360409at7742	cytochrome c oxidase assembly protein COX11, mitochondrial
360487at7742	Fragmented	KN468171.1	186091	189744	+	144.1	114	https://www.orthodb.org/v10?query=360487at7742	TELO2-interacting protein 2
360502at7742	Complete	KN460606.1	632042	775525	-	288.7	222	https://www.orthodb.org/v10?query=360502at7742	uncharacterized protein C15orf41 homolog isoform X1
360791at7742	Complete	KN463338.1	5241	13955	-	272.9	189	https://www.orthodb.org/v10?query=360791at7742	ankyrin repeat domain-containing protein 49
360792at7742	Complete	KN461928.1	451235	452789	-	344.1	197	https://www.orthodb.org/v10?query=360792at7742	exosome complex component RRP46
360846at7742	Complete	KN460436.1	4276	9806	-	379.0	266	https://www.orthodb.org/v10?query=360846at7742	cyclin-D1-binding protein 1
360850at7742	Complete	KN464409.1	164056	186451	+	286.4	207	https://www.orthodb.org/v10?query=360850at7742	SAP30-binding protein
360873at7742	Complete	KN464361.1	252109	254609	-	191.1	218	https://www.orthodb.org/v10?query=360873at7742	Vestigial like family member 3
361078at7742	Complete	KN463111.1	30537	34901	-	398.4	186	https://www.orthodb.org/v10?query=361078at7742	YEATS domain-containing protein 4
361358at7742	Complete	KN468171.1	148170	153557	+	287.4	171	https://www.orthodb.org/v10?query=361358at7742	26S proteasome non-ATPase regulatory subunit 9
361503at7742	Complete	KN462005.1	687818	689268	+	277.2	158	https://www.orthodb.org/v10?query=361503at7742	mediator of RNA polymerase II transcription subunit 20
361537at7742	Complete	KN463615.1	8703	12902	+	326.5	213	https://www.orthodb.org/v10?query=361537at7742	calcium signal-modulating cyclophilin ligand
361680at7742	Complete	KN464860.1	938343	939744	-	310.1	200	https://www.orthodb.org/v10?query=361680at7742	RNA-binding protein 48
361767at7742	Complete	KN463255.1	145	7696	+	235.5	143	https://www.orthodb.org/v10?query=361767at7742	COMM domain-containing protein 7
361802at7742	Complete	KN464051.1	275716	278457	+	334.6	183	https://www.orthodb.org/v10?query=361802at7742	DNA-directed RNA polymerase III subunit RPC8
361842at7742	Complete	KN461704.1	18533	23861	-	235.9	183	https://www.orthodb.org/v10?query=361842at7742	protein myomaker
361935at7742	Complete	KN463867.1	379814	381521	+	389.4	214	https://www.orthodb.org/v10?query=361935at7742	vesicle transport protein USE1
361964at7742	Complete	KN463815.1	136960	139246	+	382.9	223	https://www.orthodb.org/v10?query=361964at7742	Solute carrier family 39 member 9
361974at7742	Complete	KN465575.1	46270	48759	-	304.3	251	https://www.orthodb.org/v10?query=361974at7742	coiled-coil domain-containing protein 84
362089at7742	Complete	KN464612.1	192468	193714	+	209.8	133	https://www.orthodb.org/v10?query=362089at7742	39S ribosomal protein L21, mitochondrial
362121at7742	Complete	KN462278.1	14813	16911	-	240.4	161	https://www.orthodb.org/v10?query=362121at7742	exosome complex component CSL4
362133at7742	Complete	KN463868.1	128858	130934	-	234.2	192	https://www.orthodb.org/v10?query=362133at7742	methyltransferase-like protein 23
362141at7742	Complete	KN461772.1	14725	15636	-	198.0	106	https://www.orthodb.org/v10?query=362141at7742	INO80 complex subunit C
362150at7742	Complete	KN465300.1	513272	514392	-	183.2	151	https://www.orthodb.org/v10?query=362150at7742	telomere repeats-binding bouquet formation protein 2
362170at7742	Complete	KN464281.1	13633	14838	-	433.6	217	https://www.orthodb.org/v10?query=362170at7742	GATA zinc finger domain-containing protein 1
362410at7742	Complete	KN467822.1	373010	377784	+	142.8	184	https://www.orthodb.org/v10?query=362410at7742	transmembrane protein 71
362453at7742	Complete	KN462274.1	152544	155067	-	225.6	239	https://www.orthodb.org/v10?query=362453at7742	Solute carrier family 7 member 6 opposite strand
362666at7742	Complete	KN461889.1	834096	836227	-	297.1	204	https://www.orthodb.org/v10?query=362666at7742	probable U3 small nucleolar RNA-associated protein 11
362673at7742	Complete	KN460356.1	207850	208808	+	268.7	160	https://www.orthodb.org/v10?query=362673at7742	DNA replication complex GINS protein PSF2
363264at7742	Complete	KN465361.1	248082	251050	+	266.8	202	https://www.orthodb.org/v10?query=363264at7742	REM2- and Rab-like small GTPase 1
363317at7742	Complete	KN461772.1	222562	232151	+	371.4	234	https://www.orthodb.org/v10?query=363317at7742	syntaxin-17
363461at7742	Complete	JACL01039924.1	28180	34161	+	272.7	139	https://www.orthodb.org/v10?query=363461at7742	ATP synthase subunit s, mitochondrial
363574at7742	Complete	KN460954.1	102654	107044	-	215.6	151	https://www.orthodb.org/v10?query=363574at7742	collectrin
363627at7742	Complete	KN463794.1	590132	593923	+	351.0	189	https://www.orthodb.org/v10?query=363627at7742	Golgi SNAP receptor complex member 2
363812at7742	Complete	KN464463.1	334640	335947	+	324.6	225	https://www.orthodb.org/v10?query=363812at7742	programmed cell death protein 2-like
363898at7742	Fragmented	KN461515.1	102213	104268	-	211.2	141	https://www.orthodb.org/v10?query=363898at7742	alpha/beta hydrolase domain-containing protein 11
