# BUSCO version is: 5.2.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
307789at7742	Complete	NC_047141.1	11162170	11201412	+	439.9	234	https://www.orthodb.org/v10?query=307789at7742	methyltransferase-like protein 6
308333at7742	Complete	NC_047126.1	30587525	30589960	+	490.5	271	https://www.orthodb.org/v10?query=308333at7742	Hydroxyacyl-CoA dehydrogenase
308334at7742	Complete	NC_047132.1	25974524	25976352	-	366.3	269	https://www.orthodb.org/v10?query=308334at7742	dnaJ homolog subfamily C member 22
308357at7742	Complete	NC_047126.1	2637255	2640891	+	362.2	247	https://www.orthodb.org/v10?query=308357at7742	transcription elongation factor, mitochondrial
308423at7742	Complete	NC_047142.1	1011047	1021138	+	417.1	327	https://www.orthodb.org/v10?query=308423at7742	EF-hand calcium-binding domain-containing protein 14
308505at7742	Complete	NC_047143.1	24802404	24807211	+	387.2	224	https://www.orthodb.org/v10?query=308505at7742	Palmitoyltransferase
308660at7742	Complete	NC_047130.1	15086652	15097153	-	334.8	215	https://www.orthodb.org/v10?query=308660at7742	PHD finger protein 13
308917at7742	Complete	NC_047139.1	16895258	16901026	-	431.9	224	https://www.orthodb.org/v10?query=308917at7742	Potassium channel tetramerization domain containing 7
309129at7742	Complete	NC_047148.1	20799487	20801327	+	425.2	238	https://www.orthodb.org/v10?query=309129at7742	ribosome biogenesis protein BRX1 homolog
309592at7742	Complete	NC_047139.1	10856140	10866114	+	440.5	320	https://www.orthodb.org/v10?query=309592at7742	RNA-binding protein 41
309596at7742	Complete	NC_047135.1	19012316	19033834	-	547.2	377	https://www.orthodb.org/v10?query=309596at7742	Solute carrier family 49 member 3
309843at7742	Complete	NC_047149.1	13181012	13183023	-	335.9	239	https://www.orthodb.org/v10?query=309843at7742	Peptidyl-prolyl cis-trans isomerase
309935at7742	Complete	NC_047134.1	15550717	15566333	-	405.3	287	https://www.orthodb.org/v10?query=309935at7742	glycosyltransferase 1 domain-containing protein 1
309948at7742	Complete	NC_047128.1	11989541	11999543	-	407.8	284	https://www.orthodb.org/v10?query=309948at7742	peroxisomal biogenesis factor 16
309958at7742	Fragmented	NC_047142.1	28397232	28405467	-	216.2	136	https://www.orthodb.org/v10?query=309958at7742	IBA57, iron-sulfur cluster assembly
309962at7742	Complete	NC_047132.1	16733278	16741118	+	555.9	307	https://www.orthodb.org/v10?query=309962at7742	transmembrane protein 115
309974at7742	Complete	NC_047148.1	15575386	15577868	+	561.3	352	https://www.orthodb.org/v10?query=309974at7742	Inhibitor of growth protein
310011at7742	Complete	NC_047138.1	11817719	11826969	-	217.7	241	https://www.orthodb.org/v10?query=310011at7742	tumor necrosis factor receptor superfamily member 19L
310175at7742	Complete	NC_047141.1	16892962	16906711	-	348.0	241	https://www.orthodb.org/v10?query=310175at7742	adrenocorticotropic hormone receptor
310260at7742	Complete	NC_047141.1	4330734	4336602	+	253.3	231	https://www.orthodb.org/v10?query=310260at7742	Small nuclear ribonucleoprotein U11/U12 subunit 48
310457at7742	Complete	NC_047148.1	20802048	20803435	-	467.0	239	https://www.orthodb.org/v10?query=310457at7742	cell cycle checkpoint protein RAD1
310707at7742	Complete	NC_047126.1	18236	23228	-	335.7	201	https://www.orthodb.org/v10?query=310707at7742	protein SDE2 homolog
310872at7742	Complete	NC_047137.1	3342309	3348555	+	498.6	280	https://www.orthodb.org/v10?query=310872at7742	StAR related lipid transfer domain containing 7
310903at7742	Complete	NC_047136.1	19993735	20003151	+	403.1	235	https://www.orthodb.org/v10?query=310903at7742	palmitoyl-protein thioesterase 1
311134at7742	Complete	NC_047132.1	28685217	28690146	+	269.3	211	https://www.orthodb.org/v10?query=311134at7742	DNA fragmentation factor subunit alpha
311206at7742	Complete	NC_047126.1	5119864	5122250	+	469.6	270	https://www.orthodb.org/v10?query=311206at7742	Histone PARylation factor 1
311241at7742	Complete	NC_047136.1	15704409	15710370	+	217.9	180	https://www.orthodb.org/v10?query=311241at7742	deleted in azoospermia-like
311450at7742	Complete	NC_047149.1	10234830	10240983	+	631.2	411	https://www.orthodb.org/v10?query=311450at7742	low-density lipoprotein receptor-related protein 11
311519at7742	Complete	NC_047138.1	8963266	8964666	-	300.2	202	https://www.orthodb.org/v10?query=311519at7742	Chromosome 19 open reading frame 54
311774at7742	Complete	NC_047135.1	12640363	12665026	+	453.6	245	https://www.orthodb.org/v10?query=311774at7742	SPARC
311889at7742	Complete	NC_047131.1	21461912	21464410	-	530.4	284	https://www.orthodb.org/v10?query=311889at7742	Solute carrier family 35 member B4
311908at7742	Complete	NC_047130.1	12758670	12775299	+	492.2	258	https://www.orthodb.org/v10?query=311908at7742	Beta-1,4-galactosyltransferase 7
311983at7742	Complete	NC_047146.1	7817558	7819989	+	582.1	314	https://www.orthodb.org/v10?query=311983at7742	renin receptor
312288at7742	Complete	NC_047140.1	29908462	29915555	-	360.1	245	https://www.orthodb.org/v10?query=312288at7742	cilia- and flagella-associated protein 36
312347at7742	Complete	NC_047128.1	15820137	15828132	+	520.7	397	https://www.orthodb.org/v10?query=312347at7742	microfibrillar-associated protein 1
312646at7742	Complete	NC_047147.1	16208095	16210138	+	316.4	258	https://www.orthodb.org/v10?query=312646at7742	mitochondrial fission regulator 1-like
312837at7742	Complete	NC_047140.1	31713501	31765602	-	459.2	397	https://www.orthodb.org/v10?query=312837at7742	Phosphatase and actin regulator
312987at7742	Complete	NC_047131.1	16410054	16413713	-	559.9	263	https://www.orthodb.org/v10?query=312987at7742	26S proteasome non-ATPase regulatory subunit 7
313142at7742	Complete	NC_047132.1	2087995	2100206	+	659.3	462	https://www.orthodb.org/v10?query=313142at7742	leucine-rich repeat-containing protein 47
313364at7742	Complete	NC_047148.1	22961045	22963402	-	420.8	235	https://www.orthodb.org/v10?query=313364at7742	exosome complex component RRP4
313611at7742	Complete	NC_047130.1	23589845	23594386	+	264.5	282	https://www.orthodb.org/v10?query=313611at7742	UTP3, small subunit processome component
313967at7742	Missing
314402at7742	Complete	NC_047126.1	18702007	18713496	+	453.1	268	https://www.orthodb.org/v10?query=314402at7742	4-hydroxy-2-oxoglutarate aldolase 1 
314547at7742	Complete	NC_047140.1	14978353	14979589	-	259.4	193	https://www.orthodb.org/v10?query=314547at7742	N-acylneuraminate-9-phosphatase
315274at7742	Complete	NC_047131.1	31258763	31261809	+	637.0	393	https://www.orthodb.org/v10?query=315274at7742	coiled-coil domain-containing protein 77
315366at7742	Complete	NC_047139.1	31198660	31200189	-	379.3	224	https://www.orthodb.org/v10?query=315366at7742	exosome complex component RRP43
315746at7742	Complete	NC_047138.1	8842052	8845181	-	435.0	249	https://www.orthodb.org/v10?query=315746at7742	probable 18S rRNA (guanine-N(7))-methyltransferase
315750at7742	Complete	NC_047138.1	13474085	13486025	+	299.8	168	https://www.orthodb.org/v10?query=315750at7742	Phosphotyrosine interaction domain containing 1
315794at7742	Complete	NC_047135.1	26895810	26896754	-	156.4	324	https://www.orthodb.org/v10?query=315794at7742	Ankyrin repeat domain 29
315823at7742	Complete	NC_047144.1	21114862	21167560	-	445.4	231	https://www.orthodb.org/v10?query=315823at7742	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3
315832at7742	Fragmented	NC_047135.1	15695007	15796951	-	95.6	64	https://www.orthodb.org/v10?query=315832at7742	Chromosome 6 open reading frame 89
315842at7742	Complete	NC_047133.1	27806403	27808636	+	266.8	178	https://www.orthodb.org/v10?query=315842at7742	ankyrin repeat domain-containing protein 54
316119at7742	Complete	NC_047130.1	5520625	5522650	-	298.0	194	https://www.orthodb.org/v10?query=316119at7742	pre-miRNA 5'-monophosphate methyltransferase
316190at7742	Complete	NC_047138.1	6834215	6835790	-	466.0	260	https://www.orthodb.org/v10?query=316190at7742	glyoxalase domain-containing protein 4
316568at7742	Complete	NC_047142.1	5223278	5224557	+	490.0	271	https://www.orthodb.org/v10?query=316568at7742	exostosin-like 2
316607at7742	Complete	NC_047131.1	13124063	13128549	-	249.5	217	https://www.orthodb.org/v10?query=316607at7742	cilia- and flagella-associated protein 161
316762at7742	Complete	NC_047134.1	16423816	16427531	-	265.8	158	https://www.orthodb.org/v10?query=316762at7742	ELMO domain-containing protein 3
316777at7742	Complete	NC_047144.1	8177345	8220031	-	563.0	301	https://www.orthodb.org/v10?query=316777at7742	solute carrier family 35 member G1
317021at7742	Complete	NC_047148.1	14295431	14297277	-	321.6	186	https://www.orthodb.org/v10?query=317021at7742	Enoyl-CoA hydratase domain containing 3
317054at7742	Complete	NC_047130.1	6167103	6176923	+	272.5	214	https://www.orthodb.org/v10?query=317054at7742	Replication termination factor 2
317124at7742	Complete	NC_047146.1	10362762	10366195	+	431.2	326	https://www.orthodb.org/v10?query=317124at7742	G-protein coupled receptor 143
317161at7742	Complete	NC_047138.1	7562956	7565857	-	238.5	227	https://www.orthodb.org/v10?query=317161at7742	PIH1 domain-containing protein 2
317167at7742	Complete	NC_047144.1	12950767	13099926	+	284.5	254	https://www.orthodb.org/v10?query=317167at7742	cyclin N-terminal domain-containing protein 1
317170at7742	Complete	NC_047147.1	17901125	17902692	+	317.0	208	https://www.orthodb.org/v10?query=317170at7742	ataxin-3 isoform X1
317375at7742	Complete	NC_047126.1	11532662	11534990	+	273.0	196	https://www.orthodb.org/v10?query=317375at7742	Kynurenine formamidase
317401at7742	Complete	NC_047141.1	23515101	23516659	+	492.8	258	https://www.orthodb.org/v10?query=317401at7742	GPN-loop GTPase 2
317712at7742	Complete	NC_047146.1	976900	978571	-	391.2	272	https://www.orthodb.org/v10?query=317712at7742	transmembrane protein 177
317722at7742	Complete	NC_047146.1	15055010	15063222	-	357.9	228	https://www.orthodb.org/v10?query=317722at7742	GTP-binding protein 8
317760at7742	Complete	NC_047131.1	10426216	10431999	-	295.9	206	https://www.orthodb.org/v10?query=317760at7742	alpha-ketoglutarate-dependent dioxygenase alkB homolog 3
317891at7742	Complete	NC_047140.1	24055142	24059129	+	526.3	322	https://www.orthodb.org/v10?query=317891at7742	equilibrative nucleoside transporter 3
318035at7742	Complete	NC_047141.1	30021856	30027488	+	238.1	164	https://www.orthodb.org/v10?query=318035at7742	cation-dependent mannose-6-phosphate receptor
318212at7742	Complete	NC_047140.1	19325749	19327675	+	443.1	249	https://www.orthodb.org/v10?query=318212at7742	CDK2 associated cullin domain 1
318320at7742	Complete	NC_047128.1	4271790	4276595	+	342.0	200	https://www.orthodb.org/v10?query=318320at7742	DTW domain-containing protein 1
318662at7742	Complete	NC_047132.1	17527335	17529307	+	324.6	259	https://www.orthodb.org/v10?query=318662at7742	DNA repair protein RAD51 homolog 3
318704at7742	Complete	NC_047126.1	5245528	5249917	-	409.3	306	https://www.orthodb.org/v10?query=318704at7742	DNA-directed RNA polymerase I subunit RPA49
318720at7742	Complete	NC_047146.1	14193841	14198240	-	487.5	351	https://www.orthodb.org/v10?query=318720at7742	Solute carrier family 38 member 11
318895at7742	Complete	NC_047145.1	10804326	10816229	+	340.8	236	https://www.orthodb.org/v10?query=318895at7742	leucine zipper transcription factor-like protein 1
318959at7742	Complete	NC_047129.1	33583317	33602868	-	597.0	312	https://www.orthodb.org/v10?query=318959at7742	Solute carrier family 30 member 7
318965at7742	Complete	NC_047143.1	17213877	17215737	+	706.7	374	https://www.orthodb.org/v10?query=318965at7742	transcriptional adapter 2-beta
319001at7742	Complete	NC_047141.1	26936402	26938699	-	463.2	281	https://www.orthodb.org/v10?query=319001at7742	GTP-binding protein 10
319099at7742	Complete	NC_047132.1	11155565	11157476	+	283.2	201	https://www.orthodb.org/v10?query=319099at7742	fat storage-inducing transmembrane protein 2
319137at7742	Complete	NC_047147.1	11478451	11479958	+	355.4	233	https://www.orthodb.org/v10?query=319137at7742	Gem-associated protein 2
319198at7742	Complete	NC_047145.1	1148226	1154151	-	420.6	198	https://www.orthodb.org/v10?query=319198at7742	F-box/SPRY domain-containing protein 1
319229at7742	Complete	NC_047147.1	11350757	11352499	-	420.2	291	https://www.orthodb.org/v10?query=319229at7742	poly(ADP-ribose) glycohydrolase ARH3
319288at7742	Complete	NC_047128.1	30662639	30664302	+	230.8	212	https://www.orthodb.org/v10?query=319288at7742	tumor necrosis factor receptor type 1-associated DEATH domain protein
319402at7742	Complete	NC_047148.1	15592784	15594218	+	508.4	296	https://www.orthodb.org/v10?query=319402at7742	Protein Wnt
319460at7742	Complete	NC_047134.1	4320726	4329552	+	313.8	287	https://www.orthodb.org/v10?query=319460at7742	leucine-rich repeat-containing protein 2
319486at7742	Complete	NC_047126.1	26444676	26453228	+	492.8	328	https://www.orthodb.org/v10?query=319486at7742	protein LTV1 homolog
319641at7742	Missing
320027at7742	Complete	NC_047138.1	22588124	22591816	+	331.9	226	https://www.orthodb.org/v10?query=320027at7742	RWD domain-containing protein 2B
320126at7742	Complete	NC_047147.1	17230947	17234542	+	305.6	162	https://www.orthodb.org/v10?query=320126at7742	protein TMED8
320238at7742	Missing
320379at7742	Complete	NC_047149.1	25268218	25274823	+	368.6	222	https://www.orthodb.org/v10?query=320379at7742	lysosome-associated membrane glycoprotein 5
320550at7742	Complete	NC_047145.1	1627945	1633827	-	480.2	346	https://www.orthodb.org/v10?query=320550at7742	GPI mannosyltransferase 1
320621at7742	Complete	NC_047148.1	22317421	22319281	+	397.3	266	https://www.orthodb.org/v10?query=320621at7742	rab9 effector protein with kelch motifs
320707at7742	Complete	NC_047149.1	157686	158844	-	77.0	114	https://www.orthodb.org/v10?query=320707at7742	proline-rich nuclear receptor coactivator 1
320817at7742	Complete	NC_047144.1	9633969	9637004	+	303.5	196	https://www.orthodb.org/v10?query=320817at7742	probable tRNA pseudouridine synthase 1
320985at7742	Complete	NC_047144.1	2589865	2597157	+	356.1	287	https://www.orthodb.org/v10?query=320985at7742	4-hydroxyphenylpyruvate dioxygenase-like protein
321010at7742	Complete	NC_047142.1	8503811	8510586	+	208.5	258	https://www.orthodb.org/v10?query=321010at7742	DNA polymerase delta subunit 3
321199at7742	Complete	NC_047133.1	5255543	5258324	-	411.6	263	https://www.orthodb.org/v10?query=321199at7742	dehydrogenase/reductase SDR family member 7B
321295at7742	Complete	NC_047147.1	14212198	14214475	+	444.7	330	https://www.orthodb.org/v10?query=321295at7742	Zinc finger FYVE-type containing 19
321359at7742	Complete	NC_047142.1	16195483	16201894	+	383.0	196	https://www.orthodb.org/v10?query=321359at7742	NADH dehydrogenase 
321778at7742	Complete	NC_047136.1	6585934	6589777	+	633.6	550	https://www.orthodb.org/v10?query=321778at7742	transcription factor Sp4
321789at7742	Complete	NC_047148.1	7809992	7818920	+	689.8	1029	https://www.orthodb.org/v10?query=321789at7742	protein SCAF11 isoform X1
321832at7742	Complete	NC_047135.1	25744591	25747053	-	331.2	205	https://www.orthodb.org/v10?query=321832at7742	transmembrane protein 33
321845at7742	Complete	NC_047149.1	16636647	16638807	-	424.2	222	https://www.orthodb.org/v10?query=321845at7742	cyclin-C
321918at7742	Complete	NC_047134.1	17261355	17263754	+	422.9	215	https://www.orthodb.org/v10?query=321918at7742	malectin
322275at7742	Complete	NC_047147.1	15633886	15656348	-	397.4	249	https://www.orthodb.org/v10?query=322275at7742	CDK-activating kinase assembly factor MAT1
322345at7742	Complete	NC_047130.1	14075431	14087533	-	435.7	257	https://www.orthodb.org/v10?query=322345at7742	syntaxin-18
322442at7742	Complete	NC_047132.1	22419338	22421257	-	252.8	219	https://www.orthodb.org/v10?query=322442at7742	8-oxoguanine DNA glycosylase
322470at7742	Complete	NC_047131.1	26848564	26859573	+	187.1	110	https://www.orthodb.org/v10?query=322470at7742	WAP four-disulfide core domain protein 1
322712at7742	Complete	NC_047129.1	33564325	33577847	+	334.8	231	https://www.orthodb.org/v10?query=322712at7742	Diphthamide biosynthesis 5
322871at7742	Complete	NC_047129.1	19121708	19124789	+	325.7	228	https://www.orthodb.org/v10?query=322871at7742	probable rRNA-processing protein EBP2
322958at7742	Complete	NC_047147.1	15320016	15321164	+	330.2	203	https://www.orthodb.org/v10?query=322958at7742	Isoamyl acetate hydrolyzing esterase 1 (putative)
323076at7742	Complete	NC_047131.1	24731553	24732722	+	261.0	185	https://www.orthodb.org/v10?query=323076at7742	U6 snRNA phosphodiesterase
323416at7742	Complete	NC_047133.1	22093811	22097086	-	350.1	182	https://www.orthodb.org/v10?query=323416at7742	ubiquitin domain-containing protein UBFD1
323438at7742	Complete	NC_047134.1	14012116	14013337	+	415.9	236	https://www.orthodb.org/v10?query=323438at7742	metallo-beta-lactamase domain-containing protein 2
323530at7742	Complete	NC_047146.1	12122194	12123731	+	406.9	223	https://www.orthodb.org/v10?query=323530at7742	transmembrane protein 169
323567at7742	Complete	NC_047149.1	17576583	17630998	-	391.3	217	https://www.orthodb.org/v10?query=323567at7742	Vesicle trafficking 1
323574at7742	Missing
323737at7742	Complete	NC_047144.1	12054245	12064714	-	243.5	160	https://www.orthodb.org/v10?query=323737at7742	Mesenchyme homeobox 1
323828at7742	Complete	NC_047126.1	11460628	11470495	-	392.0	285	https://www.orthodb.org/v10?query=323828at7742	tether containing UBX domain for GLUT4
323966at7742	Complete	NC_047129.1	30618103	30658877	-	335.2	192	https://www.orthodb.org/v10?query=323966at7742	zinc finger matrin-type protein 3
323970at7742	Complete	NC_047131.1	11143968	11151500	+	343.9	250	https://www.orthodb.org/v10?query=323970at7742	transmembrane protein 231
324120at7742	Complete	NC_047139.1	12383980	12391826	+	296.0	167	https://www.orthodb.org/v10?query=324120at7742	oligoribonuclease, mitochondrial
324312at7742	Complete	NC_047149.1	12147729	12151339	-	245.3	212	https://www.orthodb.org/v10?query=324312at7742	uncharacterized protein C1orf198 homolog
324341at7742	Complete	NC_047127.1	18064985	18073562	+	402.6	264	https://www.orthodb.org/v10?query=324341at7742	Mitochondrial ribosomal protein L39
324556at7742	Complete	NC_047145.1	14134432	14136299	-	337.8	224	https://www.orthodb.org/v10?query=324556at7742	Zinc finger AN1-type containing 1
324567at7742	Complete	NC_047140.1	7812665	7818196	-	411.8	217	https://www.orthodb.org/v10?query=324567at7742	metaxin-2
324664at7742	Complete	NC_047126.1	30930695	30941372	+	576.6	272	https://www.orthodb.org/v10?query=324664at7742	succinate--CoA ligase 
324714at7742	Complete	NC_047128.1	29616696	29618199	+	347.0	277	https://www.orthodb.org/v10?query=324714at7742	nucleoside diphosphate-linked moiety X motif 19
324813at7742	Complete	NC_047141.1	20538223	20540525	-	367.8	219	https://www.orthodb.org/v10?query=324813at7742	derlin-1
325026at7742	Complete	NC_047144.1	9770276	9771873	-	245.6	202	https://www.orthodb.org/v10?query=325026at7742	nuclear receptor-binding factor 2
325029at7742	Complete	NC_047135.1	30564582	30566325	-	458.4	322	https://www.orthodb.org/v10?query=325029at7742	tRNA wybutosine-synthesizing protein 2 homolog
325125at7742	Complete	NC_047144.1	27395627	27518719	+	214.8	275	https://www.orthodb.org/v10?query=325125at7742	ankyrin repeat and SOCS box protein 1
325223at7742	Complete	NC_047147.1	12476145	12479513	+	463.1	260	https://www.orthodb.org/v10?query=325223at7742	Glycine N-methyltransferase
325307at7742	Complete	NC_047147.1	23418094	23425742	+	379.1	202	https://www.orthodb.org/v10?query=325307at7742	Proteasome subunit alpha type
325335at7742	Complete	NC_047144.1	24741526	24744065	+	415.1	214	https://www.orthodb.org/v10?query=325335at7742	Golgi to ER traffic protein 4
325447at7742	Complete	NC_047139.1	24944332	24945834	+	391.5	269	https://www.orthodb.org/v10?query=325447at7742	zinc finger protein-like 1
325448at7742	Complete	NC_047131.1	922046	924341	-	345.1	211	https://www.orthodb.org/v10?query=325448at7742	Alpha and gamma adaptin binding protein
325542at7742	Complete	NC_047129.1	8021832	8022715	-	331.6	203	https://www.orthodb.org/v10?query=325542at7742	cytochrome c oxidase assembly factor 7
325638at7742	Complete	NC_047146.1	24165713	24166486	+	354.5	208	https://www.orthodb.org/v10?query=325638at7742	Potassium channel tetramerization domain containing 4
325663at7742	Complete	NC_047132.1	22141965	22145013	-	325.3	242	https://www.orthodb.org/v10?query=325663at7742	methyl-CpG-binding domain protein 4
325689at7742	Complete	NC_047149.1	7714660	7720238	+	453.5	252	https://www.orthodb.org/v10?query=325689at7742	axin interactor, dorsalization-associated protein
325703at7742	Complete	NC_047126.1	11734447	11737509	-	244.1	206	https://www.orthodb.org/v10?query=325703at7742	Centromere protein K
325908at7742	Complete	NC_047142.1	9039493	9044875	-	243.7	224	https://www.orthodb.org/v10?query=325908at7742	tetratricopeptide repeat domain 19 
325935at7742	Complete	NC_047136.1	23045293	23050465	+	363.5	296	https://www.orthodb.org/v10?query=325935at7742	negative elongation factor E
326141at7742	Complete	NC_047148.1	12182860	12184279	-	144.1	149	https://www.orthodb.org/v10?query=326141at7742	peroxisome assembly protein 26
326191at7742	Complete	NC_047143.1	19500066	19503299	-	313.8	191	https://www.orthodb.org/v10?query=326191at7742	Intraflagellar transport 46
326283at7742	Complete	NC_047126.1	32339615	32340571	-	287.5	158	https://www.orthodb.org/v10?query=326283at7742	Helt bHLH transcription factor
326316at7742	Missing
326524at7742	Complete	NC_047139.1	6514982	6516049	-	419.6	241	https://www.orthodb.org/v10?query=326524at7742	protein sprouty homolog 4
326687at7742	Complete	NC_047134.1	27816382	27823820	+	398.7	381	https://www.orthodb.org/v10?query=326687at7742	coiled-coil domain-containing protein 112
326776at7742	Complete	NC_047128.1	31741063	31742806	-	182.4	142	https://www.orthodb.org/v10?query=326776at7742	ribonuclease T2
326788at7742	Complete	NC_047141.1	5802690	5809952	-	351.0	184	https://www.orthodb.org/v10?query=326788at7742	NADH dehydrogenase 
327369at7742	Complete	NC_047146.1	9038160	9041780	-	423.9	254	https://www.orthodb.org/v10?query=327369at7742	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
327391at7742	Complete	NC_047127.1	10639899	10645448	+	272.4	282	https://www.orthodb.org/v10?query=327391at7742	WW domain-binding protein 4
327404at7742	Complete	NC_047139.1	17546927	17563444	+	407.7	288	https://www.orthodb.org/v10?query=327404at7742	Fasciculation and elongation protein zeta 1
327515at7742	Complete	NC_047147.1	24976811	24984723	-	307.0	187	https://www.orthodb.org/v10?query=327515at7742	Zinc finger FYVE-type containing 21
327681at7742	Complete	NC_047137.1	4910275	4913324	-	430.3	231	https://www.orthodb.org/v10?query=327681at7742	GPN-loop GTPase 3
327742at7742	Complete	NC_047148.1	14550625	14552271	+	218.4	255	https://www.orthodb.org/v10?query=327742at7742	proline and serine-rich protein 2
327776at7742	Complete	NC_047141.1	26336093	26337720	-	539.7	251	https://www.orthodb.org/v10?query=327776at7742	DOMON domain-containing protein FRRS1L
327840at7742	Complete	NC_047133.1	21322802	21324008	+	311.3	191	https://www.orthodb.org/v10?query=327840at7742	rRNA methyltransferase 2, mitochondrial
328109at7742	Complete	NC_047144.1	7286624	7288626	+	390.2	242	https://www.orthodb.org/v10?query=328109at7742	Post-GPI attachment to proteins 3
328134at7742	Complete	NC_047135.1	35775146	35780400	-	506.3	300	https://www.orthodb.org/v10?query=328134at7742	Palmitoyltransferase
328147at7742	Complete	NC_047129.1	13902057	13920446	+	499.9	301	https://www.orthodb.org/v10?query=328147at7742	xyloside xylosyltransferase 1
328263at7742	Complete	NC_047141.1	4775606	4793604	+	491.8	259	https://www.orthodb.org/v10?query=328263at7742	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6
328272at7742	Complete	NC_047142.1	540022	542327	-	289.9	173	https://www.orthodb.org/v10?query=328272at7742	exosome complex component RRP41
328338at7742	Complete	NC_047139.1	12922142	12927050	-	417.9	208	https://www.orthodb.org/v10?query=328338at7742	protein orai-2
328352at7742	Complete	NC_047148.1	17614961	17619133	+	305.6	196	https://www.orthodb.org/v10?query=328352at7742	Enolase-phosphatase E1
328506at7742	Complete	NC_047130.1	15573542	15581675	+	240.1	190	https://www.orthodb.org/v10?query=328506at7742	tRNA pseudouridine synthase-like 1
328514at7742	Complete	NC_047131.1	1117290	1119930	-	255.2	222	https://www.orthodb.org/v10?query=328514at7742	anamorsin
328558at7742	Complete	NC_047130.1	31191359	31194414	-	423.1	270	https://www.orthodb.org/v10?query=328558at7742	methylosome protein 50
328571at7742	Complete	NC_047130.1	24061430	24071034	-	273.6	232	https://www.orthodb.org/v10?query=328571at7742	hemK methyltransferase family member 1
328582at7742	Complete	NC_047144.1	11121652	11122764	-	309.2	218	https://www.orthodb.org/v10?query=328582at7742	rRNA methyltransferase 1, mitochondrial
328736at7742	Complete	NC_047142.1	27215913	27217841	-	394.0	209	https://www.orthodb.org/v10?query=328736at7742	Snail family transcriptional repressor 2
328913at7742	Complete	NC_047127.1	16373311	16378256	+	433.4	236	https://www.orthodb.org/v10?query=328913at7742	protein CNPPD1
328949at7742	Complete	NC_047139.1	23489115	23489621	+	254.7	144	https://www.orthodb.org/v10?query=328949at7742	peptidyl-tRNA hydrolase 2, mitochondrial
328984at7742	Complete	NC_047130.1	20096531	20098873	-	406.6	193	https://www.orthodb.org/v10?query=328984at7742	Proteasome subunit alpha type
329248at7742	Complete	NC_047139.1	9959500	9966744	-	480.1	284	https://www.orthodb.org/v10?query=329248at7742	fatty acid hydroxylase domain-containing protein 2
329385at7742	Complete	NC_047134.1	19722730	19725093	+	349.8	193	https://www.orthodb.org/v10?query=329385at7742	protein GUCD1
329437at7742	Missing
329621at7742	Complete	NC_047133.1	13891870	13895980	+	336.7	360	https://www.orthodb.org/v10?query=329621at7742	coilin
329799at7742	Complete	NC_047148.1	1440541	1442302	-	349.7	180	https://www.orthodb.org/v10?query=329799at7742	lys-63-specific deubiquitinase BRCC36
329837at7742	Complete	NC_047139.1	531189	652683	-	275.1	179	https://www.orthodb.org/v10?query=329837at7742	transcription factor 7 isoform X1
329870at7742	Complete	NC_047139.1	10161904	10166253	-	435.4	282	https://www.orthodb.org/v10?query=329870at7742	thioredoxin domain-containing protein 15
329907at7742	Complete	NC_047144.1	2672556	2679500	+	329.9	204	https://www.orthodb.org/v10?query=329907at7742	BRCA2 and CDKN1A-interacting protein
329979at7742	Complete	NC_047131.1	19949824	19951330	+	376.3	221	https://www.orthodb.org/v10?query=329979at7742	Poly 
330054at7742	Complete	NC_047146.1	8540379	8544964	-	524.8	328	https://www.orthodb.org/v10?query=330054at7742	major facilitator superfamily domain-containing protein 9
330064at7742	Complete	NC_047146.1	21688597	21693197	+	315.4	342	https://www.orthodb.org/v10?query=330064at7742	spindle and kinetochore-associated protein 3
330116at7742	Complete	NC_047129.1	22308569	22319341	-	355.9	186	https://www.orthodb.org/v10?query=330116at7742	guanidinoacetate N-methyltransferase
330348at7742	Duplicated	NC_047127.1	1399306	1412563	-	427.9	317	https://www.orthodb.org/v10?query=330348at7742	integral membrane protein GPR137C
330348at7742	Duplicated	NC_047140.1	21911453	21916610	-	370.5	280	https://www.orthodb.org/v10?query=330348at7742	integral membrane protein GPR137C
330367at7742	Complete	NC_047138.1	9037523	9040927	+	307.5	230	https://www.orthodb.org/v10?query=330367at7742	FosB proto-oncogene, AP-1 transcription factor subunit
330614at7742	Complete	NC_047139.1	24383130	24390750	-	309.9	207	https://www.orthodb.org/v10?query=330614at7742	Phosphatidylinositol glycan anchor biosynthesis class L
330751at7742	Complete	NC_047144.1	8232051	8244327	+	312.0	237	https://www.orthodb.org/v10?query=330751at7742	protein FRA10AC1
330757at7742	Complete	NC_047147.1	9303461	9305947	-	699.5	518	https://www.orthodb.org/v10?query=330757at7742	coiled-coil domain-containing protein 177
330809at7742	Complete	NC_047134.1	27079084	27086143	+	263.5	205	https://www.orthodb.org/v10?query=330809at7742	Golgi membrane protein 1
330996at7742	Complete	NC_047147.1	4072598	4075592	+	135.3	170	https://www.orthodb.org/v10?query=330996at7742	centromere protein O
